year,month,sex,name,count,ranking,prop
2016,Jun,F,MIA,231,9,0.00814470065580707
2016,Jun,F,SOPHIE,229,10,0.0080741837670122
2016,Jun,F,,28362,0,1
2016,Jul,F,OLIVIA,448,1,0.0149208992506245
2016,Jul,F,AMELIA,415,2,0.0138218151540383
2016,Jul,F,ISLA,322,3,0.0107243963363863
2016,Jul,F,EMILY,295,4,0.00982514571190674
2016,Jul,F,AVA,289,5,0.00962531223980017
2016,Jul,F,LILY,281,6,0.00935886761032473
2016,Jul,F,ISABELLA,235,7,0.00782681099084097
2016,Jul,F,JESSICA,234,8,0.00779350541215654
2016,Jul,F,ELLA,231,9,0.00769358867610325
2016,Jul,F,SOPHIE,231,9,0.00769358867610325
2016,Jul,F,,30025,0,1
2016,Aug,F,OLIVIA,415,1,0.0144634579862684
2016,Aug,F,AMELIA,361,2,0.012581465862754
2016,Aug,F,EMILY,288,3,0.0100372913254104
2016,Aug,F,ISLA,282,4,0.00982818108946433
2016,Aug,F,AVA,263,5,0.00916599867563517
2016,Aug,F,SOPHIA,248,6,0.00864322308577005
2016,Aug,F,JESSICA,247,7,0.00860837137977904
2016,Aug,F,ELLA,242,8,0.008434112849824
2016,Aug,F,LILY,229,9,0.00798104067194089
2016,Aug,F,MIA,229,9,0.00798104067194089
2016,Aug,F,,28693,0,1
2016,Sep,F,OLIVIA,420,1,0.0144354700120296
2016,Sep,F,AMELIA,373,2,0.0128200721773501
2016,Sep,F,AVA,315,3,0.0108266025090222
2016,Sep,F,EMILY,309,4,0.0106203815088503
2016,Sep,F,ISLA,308,5,0.010586011342155
2016,Sep,F,MIA,244,6,0.00838632067365527
2016,Sep,F,ISABELLA,239,7,0.00821446984017873
2016,Sep,F,SOPHIA,238,8,0.00818009967348342
2016,Sep,F,LILY,230,9,0.00790513833992095
2016,Sep,F,ELLA,227,10,0.00780202783983502
2016,Sep,F,,29095,0,1
2016,Oct,F,OLIVIA,469,1,0.0163204231478582
2016,Oct,F,AMELIA,415,2,0.0144413125935205
2016,Oct,F,EMILY,314,3,0.0109266798900372
2016,Oct,F,ISLA,305,4,0.0106134947976476
2016,Oct,F,AVA,282,5,0.0098131328948742
2016,Oct,F,LILY,259,6,0.00901277099210078
2016,Oct,F,ELLA,235,7,0.0081776107457285
2016,Oct,F,POPPY,229,8,0.00796882068413544
2016,Oct,F,ISABELLA,227,9,0.00789922399693775
2016,Oct,F,CHARLOTTE,225,10,0.00782962730974006
2016,Oct,F,,28737,0,1
2016,Nov,F,OLIVIA,455,1,0.0166392393490583
2016,Nov,F,AMELIA,386,2,0.0141159261290912
2016,Nov,F,ISLA,267,3,0.00976412506856829
2016,Nov,F,EMILY,245,4,0.00895959041872372
2016,Nov,F,AVA,243,5,0.00888645090510148
2016,Nov,F,POPPY,236,6,0.00863046260742366
2016,Nov,F,ISABELLA,222,7,0.00811848601206802
2016,Nov,F,GRACE,220,8,0.00804534649844579
2016,Nov,F,CHARLOTTE,218,9,0.00797220698482355
2016,Nov,F,JESSICA,204,10,0.00746023038946791
2016,Nov,F,,27345,0,1
2016,Dec,F,OLIVIA,410,1,0.0149232001164738
2016,Dec,F,AMELIA,374,2,0.0136128703501492
2016,Dec,F,ISLA,286,3,0.0104098420324671
2016,Dec,F,EMILY,269,4,0.00979107519836937
2016,Dec,F,AVA,261,5,0.00949989080585281
2016,Dec,F,CHARLOTTE,246,6,0.00895392006988425
2016,Dec,F,ISABELLA,227,7,0.00826235713765742
2016,Dec,F,HOLLY,222,8,0.00808036689233457
2016,Dec,F,EVIE,221,9,0.00804396884327
2016,Dec,F,GRACE,217,10,0.00789837664701172
2016,Dec,F,,27474,0,1
2017,Jan,M,OLIVER,553,1,0.0192033892419349
2017,Jan,M,HARRY,410,2,0.0142375941938396
2017,Jan,M,JACOB,378,3,0.0131263673299302
2017,Jan,M,MUHAMMAD,373,4,0.0129527381324444
2017,Jan,M,GEORGE,371,5,0.01288328645345
2017,Jan,M,JACK,364,6,0.0126402055769698
2017,Jan,M,NOAH,353,7,0.012258221342501
2017,Jan,M,CHARLIE,308,8,0.0106955585651283
2017,Jan,M,OSCAR,303,9,0.0105219293676425
2017,Jan,M,THOMAS,282,10,0.0097926867382019
2017,Jan,M,,28797,0,1
2017,Feb,M,OLIVER,515,1,0.0196429933633382
2017,Feb,M,GEORGE,376,2,0.0143412922419712
2017,Feb,M,HARRY,362,3,0.0138073079563659
2017,Feb,M,JACK,340,4,0.0129681897932718
2017,Feb,M,JACOB,334,5,0.0127393393851552
2017,Feb,M,OSCAR,286,6,0.0109085361202227
2017,Feb,M,NOAH,282,7,0.0107559691814784
2017,Feb,M,CHARLIE,277,8,0.0105652605080479
2017,Feb,M,MUHAMMAD,273,9,0.0104126935693035
2017,Feb,M,HENRY,259,10,0.00987870928369822
2017,Feb,M,,26218,0,1
2017,Mar,M,OLIVER,537,1,0.0184707460530389
2017,Mar,M,HARRY,454,2,0.015615863515977
2017,Mar,M,GEORGE,447,3,0.0153750902899598
2017,Mar,M,JACK,393,4,0.0135176968321123
2017,Mar,M,NOAH,357,5,0.0122794345268806
2017,Mar,M,ALFIE,323,6,0.0111099645719396
2017,Mar,M,THOMAS,311,7,0.0106972104701957
2017,Mar,M,WILLIAM,307,8,0.0105596257696144
2017,Mar,M,OSCAR,305,9,0.0104908334193238
2017,Mar,M,JACOB,303,10,0.0104220410690331
2017,Mar,M,,29073,0,1
2017,Apr,M,OLIVER,543,1,0.0195330767293788
2017,Apr,M,HARRY,399,2,0.0143530342818087
2017,Apr,M,GEORGE,391,3,0.0140652541458326
2017,Apr,M,NOAH,359,4,0.0129141336019281
2017,Apr,M,JACOB,336,5,0.0120867657109968
2017,Apr,M,JACK,328,6,0.0117989855750207
2017,Apr,M,WILLIAM,320,7,0.0115112054390446
2017,Apr,M,LEO,319,8,0.0114752329220476
2017,Apr,M,MUHAMMAD,302,9,0.0108637001330983
2017,Apr,M,CHARLIE,292,10,0.0105039749631282
2017,Apr,M,,27799,0,1
2017,May,M,OLIVER,537,1,0.0179562629572661
2017,May,M,GEORGE,442,2,0.0147796428810272
2017,May,M,HARRY,442,2,0.0147796428810272
2017,May,M,NOAH,383,4,0.0128067946231525
2017,May,M,JACK,367,5,0.0122717849261018
2017,May,M,JACOB,343,6,0.0114692703805257
2017,May,M,MUHAMMAD,337,7,0.0112686417441316
2017,May,M,OSCAR,330,8,0.0110345750016719
2017,May,M,CHARLIE,302,9,0.0100983080318331
2017,May,M,JAMES,299,10,0.00999799371363606
2017,May,M,,29906,0,1
2017,Jun,M,OLIVER,506,1,0.0174410588721908
2017,Jun,M,HARRY,444,2,0.0153040121329105
2017,Jun,M,GEORGE,402,3,0.0138563353095271
2017,Jun,M,NOAH,357,4,0.0123052529987591
2017,Jun,M,CHARLIE,348,5,0.0119950365366055
2017,Jun,M,JACOB,347,6,0.0119605680408107
2017,Jun,M,JACK,335,7,0.0115469460912726
2017,Jun,M,OSCAR,331,8,0.0114090721080932
2017,Jun,M,MUHAMMAD,308,9,0.0106162967048118
2017,Jun,M,ALFIE,285,10,0.0098235213015304
2017,Jun,M,,29012,0,1
2017,Jul,M,OLIVER,522,1,0.0171366665572371
2017,Jul,M,GEORGE,430,2,0.0141164111486819
2017,Jul,M,HARRY,418,3,0.0137224647910443
2017,Jul,M,LEO,409,4,0.0134270050228161
2017,Jul,M,NOAH,363,5,0.0119168773185385
2017,Jul,M,JACOB,347,6,0.0113916155083549
2017,Jul,M,CHARLIE,340,7,0.0111618134663997
2017,Jul,M,JACK,337,8,0.0110633268769902
2017,Jul,M,MUHAMMAD,326,9,0.0107022093824891
2017,Jul,M,OSCAR,297,10,0.00975017235153147
2017,Jul,M,,30461,0,1
2017,Aug,M,OLIVER,539,1,0.0180219339307209
2017,Aug,M,LEO,433,2,0.0144777317105791
2017,Aug,M,HARRY,415,3,0.013875886050555
2017,Aug,M,GEORGE,401,4,0.0134077838705363
2017,Aug,M,JACK,344,5,0.0115019392804601
2017,Aug,M,NOAH,343,6,0.0114685034104587
2017,Aug,M,JACOB,341,7,0.0114016316704561
2017,Aug,M,OSCAR,334,8,0.0111675805804467
2017,Aug,M,MUHAMMAD,293,9,0.00979670991039187
2017,Aug,M,JOSHUA,289,10,0.00966296643038652
2017,Aug,M,,29908,0,1
2017,Sep,M,OLIVER,533,1,0.0176888357891942
2017,Sep,M,HARRY,457,2,0.0151666002920483
2017,Sep,M,GEORGE,455,3,0.0151002256737024
2017,Sep,M,NOAH,372,4,0.0123456790123457
2017,Sep,M,JACK,362,5,0.012013805920616
2017,Sep,M,CHARLIE,341,6,0.0113168724279835
2017,Sep,M,OSCAR,324,7,0.010752688172043
2017,Sep,M,WILLIAM,320,8,0.0106199389353511
2017,Sep,M,LEO,317,9,0.0105203770078322
2017,Sep,M,JACOB,309,10,0.0102548785344484
2017,Sep,M,,30132,0,1
2017,Oct,M,OLIVER,542,1,0.0180757045189261
2017,Oct,M,HARRY,454,2,0.0151409037852259
2017,Oct,M,GEORGE,430,3,0.0143405035851259
2017,Oct,M,NOAH,389,4,0.0129731532432883
2017,Oct,M,JACK,349,5,0.0116391529097882
2017,Oct,M,LEO,347,6,0.0115724528931132
2017,Oct,M,OSCAR,331,7,0.0110388527597132
2017,Oct,M,WILLIAM,319,8,0.0106386526596632
2017,Oct,M,MUHAMMAD,299,9,0.00997165249291312
2017,Oct,M,JOSHUA,297,10,0.00990495247623812
2017,Oct,M,,29985,0,1
2017,Nov,M,OLIVER,472,1,0.0164454200202084
2017,Nov,M,HARRY,424,2,0.0147730044249329
2017,Nov,M,GEORGE,380,3,0.0132399567959305
2017,Nov,M,NOAH,356,4,0.0124037489982927
2017,Nov,M,JACK,340,5,0.0118462771332009
2017,Nov,M,JACOB,335,6,0.0116720671753597
2017,Nov,M,CHARLIE,320,7,0.0111494373018362
2017,Nov,M,MUHAMMAD,316,8,0.0110100693355632
2017,Nov,M,OSCAR,312,9,0.0108707013692903
2017,Nov,M,LEO,298,10,0.0103829134873349
2017,Nov,M,,28701,0,1
2017,Dec,M,OLIVER,460,1,0.016382349798782
2017,Dec,M,GEORGE,404,2,0.0143879767797999
2017,Dec,M,NOAH,359,3,0.012785355603832
2017,Dec,M,HARRY,352,4,0.0125360589764593
2017,Dec,M,JACK,331,5,0.011788169094341
2017,Dec,M,CHARLIE,322,6,0.0114676448591474
2017,Dec,M,MUHAMMAD,322,6,0.0114676448591474
2017,Dec,M,JACOB,313,8,0.0111471206239538
2017,Dec,M,OSCAR,308,9,0.0109690516044019
2017,Dec,M,LEO,299,10,0.0106485273692083
2017,Dec,M,,28079,0,1
2017,Jan,F,OLIVIA,427,1,0.0155612244897959
2017,Jan,F,AMELIA,360,2,0.0131195335276968
2017,Jan,F,ISLA,282,3,0.0102769679300292
2017,Jan,F,AVA,254,4,0.00925655976676385
2017,Jan,F,MIA,233,5,0.00849125364431487
2017,Jan,F,EMILY,231,6,0.00841836734693878
2017,Jan,F,ISABELLA,207,7,0.00754373177842566
2017,Jan,F,SOPHIA,207,7,0.00754373177842566
2017,Jan,F,GRACE,202,9,0.00736151603498542
2017,Jan,F,EVIE,199,10,0.00725218658892128
2017,Jan,F,,27440,0,1
2017,Feb,F,OLIVIA,377,1,0.0150553092927599
2017,Feb,F,AMELIA,341,2,0.0136176670260772
2017,Feb,F,EMILY,276,3,0.0110219240445669
2017,Feb,F,AVA,266,4,0.0106225789704884
2017,Feb,F,ISLA,235,5,0.00938460924084501
2017,Feb,F,CHARLOTTE,201,6,0.00802683598897808
2017,Feb,F,GRACE,197,7,0.00786709795934667
2017,Feb,F,LILY,197,7,0.00786709795934667
2017,Feb,F,SOPHIA,197,7,0.00786709795934667
2017,Feb,F,ISABELLA,195,10,0.00778722894453097
2017,Feb,F,,25041,0,1
2017,Mar,F,OLIVIA,429,1,0.0155705574912892
2017,Mar,F,AMELIA,389,2,0.0141187572590012
2017,Mar,F,EMILY,284,3,0.0103077816492451
2017,Mar,F,AVA,272,4,0.00987224157955865
2017,Mar,F,ISLA,256,5,0.00929152148664344
2017,Mar,F,ISABELLA,249,6,0.00903745644599303
2017,Mar,F,MIA,224,7,0.00813008130081301
2017,Mar,F,CHARLOTTE,216,8,0.0078397212543554
2017,Mar,F,SOPHIA,209,9,0.00758565621370499
2017,Mar,F,ELLA,208,10,0.00754936120789779
2017,Mar,F,,27552,0,1
2017,Apr,F,OLIVIA,418,1,0.0155888714850451
2017,Apr,F,AMELIA,356,2,0.0132766465279332
2017,Apr,F,EMILY,281,3,0.0104796002088461
2017,Apr,F,ISLA,281,3,0.0104796002088461
2017,Apr,F,AVA,270,5,0.0100693667487134
2017,Apr,F,CHARLOTTE,213,6,0.00794361154620721
2017,Apr,F,ISABELLA,203,7,0.0075706720369956
2017,Apr,F,SOPHIE,195,8,0.00727232042962632
2017,Apr,F,LILY,193,9,0.00719773252778399
2017,Apr,F,ALICE,192,10,0.00716043857686283
2017,Apr,F,,26814,0,1
2017,May,F,OLIVIA,481,1,0.0169856628292959
2017,May,F,AMELIA,350,2,0.012359629917367
2017,May,F,AVA,286,3,0.0100995833039056
2017,May,F,ISLA,285,4,0.0100642700755703
2017,May,F,EMILY,258,5,0.00911081291051628
2017,May,F,ELLA,231,6,0.00815735574546225
2017,May,F,ISABELLA,230,7,0.00812204251712692
2017,May,F,LILY,221,8,0.00780422346210891
2017,May,F,CHARLOTTE,220,9,0.00776891023377357
2017,May,F,POPPY,219,10,0.00773359700543824
2017,May,F,,28318,0,1
2017,Jun,F,OLIVIA,418,1,0.0152449031693351
2017,Jun,F,AMELIA,375,2,0.0136766475801452
2017,Jun,F,ISLA,282,3,0.0102848389802692
2017,Jun,F,EMILY,276,4,0.0100660126189868
2017,Jun,F,AVA,263,5,0.00959188883620847
2017,Jun,F,MIA,232,6,0.00846128596958314
2017,Jun,F,ISABELLA,212,7,0.00773186476530873
2017,Jun,F,LILY,199,8,0.00725774098253036
2017,Jun,F,POPPY,198,9,0.00722126992231664
2017,Jun,F,GRACE,197,10,0.00718479886210292
2017,Jun,F,,27419,0,1
2017,Jul,F,OLIVIA,423,1,0.0149280067758329
2017,Jul,F,AMELIA,380,2,0.0134105025409373
2017,Jul,F,ISLA,279,3,0.00984613212874082
2017,Jul,F,AVA,276,4,0.00974025974025974
2017,Jul,F,EMILY,246,5,0.0086815358554489
2017,Jul,F,ISABELLA,232,6,0.00818746470920384
2017,Jul,F,LILY,231,7,0.00815217391304348
2017,Jul,F,POPPY,230,8,0.00811688311688312
2017,Jul,F,ELLA,215,9,0.0075875211744777
2017,Jul,F,CHARLOTTE,207,10,0.00730519480519481
2017,Jul,F,,28336,0,1
2017,Aug,F,OLIVIA,458,1,0.0158653179991686
2017,Aug,F,AMELIA,368,2,0.0127476790910351
2017,Aug,F,ISLA,318,3,0.0110156574754053
2017,Aug,F,AVA,313,4,0.0108424553138423
2017,Aug,F,EMILY,258,5,0.00893723153664958
2017,Aug,F,MIA,242,6,0.00838298461964805
2017,Aug,F,ISABELLA,230,7,0.00796729943189691
2017,Aug,F,SOPHIA,222,8,0.00769017597339615
2017,Aug,F,ELLA,212,9,0.0073437716502702
2017,Aug,F,POPPY,200,10,0.00692808646251905
2017,Aug,F,,28868,0,1
2017,Sep,F,OLIVIA,456,1,0.0159395973154362
2017,Sep,F,AMELIA,394,2,0.0137723713646532
2017,Sep,F,ISLA,315,3,0.0110109060402685
2017,Sep,F,AVA,285,4,0.00996224832214765
2017,Sep,F,EMILY,270,5,0.00943791946308725
2017,Sep,F,ELLA,246,6,0.0085989932885906
2017,Sep,F,MIA,235,7,0.00821448545861298
2017,Sep,F,POPPY,228,8,0.00796979865771812
2017,Sep,F,ISABELLA,224,9,0.00782997762863535
2017,Sep,F,LILY,221,10,0.00772511185682327
2017,Sep,F,,28608,0,1
2017,Oct,F,OLIVIA,470,1,0.0164306939346268
2017,Oct,F,AMELIA,365,2,0.0127600069917847
2017,Oct,F,ISLA,294,3,0.010277923439958
2017,Oct,F,AVA,277,4,0.00968362174445027
2017,Oct,F,EMILY,269,5,0.00940395035832896
2017,Oct,F,POPPY,257,6,0.008984443279147
2017,Oct,F,MIA,239,7,0.00835518266037406
2017,Oct,F,SOPHIA,225,8,0.00786575773466177
2017,Oct,F,ISABELLA,220,9,0.00769096311833596
2017,Oct,F,ELLA,218,10,0.00762104527180563
2017,Oct,F,,28605,0,1
2017,Nov,F,OLIVIA,449,1,0.0163868613138686
2017,Nov,F,AMELIA,357,2,0.013029197080292
2017,Nov,F,ISLA,273,3,0.00996350364963504
2017,Nov,F,POPPY,273,3,0.00996350364963504
2017,Nov,F,AVA,264,5,0.00963503649635036
2017,Nov,F,EMILY,256,6,0.00934306569343066
2017,Nov,F,ELLA,224,7,0.00817518248175183
2017,Nov,F,ISABELLA,223,8,0.00813868613138686
2017,Nov,F,SOPHIA,221,9,0.00806569343065693
2017,Nov,F,MIA,219,10,0.00799270072992701
2017,Nov,F,,27400,0,1
2017,Dec,F,OLIVIA,398,1,0.0149433055492979
2017,Dec,F,AMELIA,323,2,0.0121273560111136
2017,Dec,F,ISLA,273,3,0.0102500563189908
2017,Dec,F,AVA,263,4,0.00987459638056619
2017,Dec,F,EMILY,216,5,0.00810993466997071
2017,Dec,F,HOLLY,209,6,0.00784711271307352
2017,Dec,F,GRACE,205,7,0.00769692873770369
2017,Dec,F,ISABELLA,202,8,0.00758429075617632
2017,Dec,F,SOPHIA,202,8,0.00758429075617632
2017,Dec,F,LILY,198,10,0.00743410678080649
2017,Dec,F,,26634,0,1
2018,Jan,M,OLIVER,508,1,0.0176646498365672
2018,Jan,M,HARRY,410,2,0.0142569024271507
2018,Jan,M,GEORGE,404,3,0.0140482648306558
2018,Jan,M,MUHAMMAD,331,4,0.011509840739968
2018,Jan,M,NOAH,318,5,0.0110577926142291
2018,Jan,M,JACK,307,6,0.0106752903539885
2018,Jan,M,OSCAR,302,7,0.0105014256902427
2018,Jan,M,LEO,293,8,0.0101884692955004
2018,Jan,M,JACOB,292,9,0.0101536963627512
2018,Jan,M,ALFIE,282,10,0.00980596703525975
2018,Jan,M,,28758,0,1
2018,Feb,M,OLIVER,383,1,0.015477874318044
2018,Feb,M,GEORGE,354,2,0.0143059203879572
2018,Feb,M,HARRY,326,3,0.013174378662356
2018,Feb,M,NOAH,298,4,0.0120428369367549
2018,Feb,M,OSCAR,283,5,0.0114366538694686
2018,Feb,M,JACK,280,6,0.0113154172560113
2018,Feb,M,THOMAS,278,7,0.0112345928470398
2018,Feb,M,WILLIAM,257,8,0.010385936552839
2018,Feb,M,ARCHIE,254,9,0.0102646999393817
2018,Feb,M,ARTHUR,251,10,0.0101434633259244
2018,Feb,M,,24745,0,1
2018,Mar,M,OLIVER,447,1,0.0160514220051709
2018,Mar,M,GEORGE,421,2,0.0151177822464809
2018,Mar,M,HARRY,391,3,0.0140405056018386
2018,Mar,M,JACK,337,4,0.0121014076414823
2018,Mar,M,NOAH,297,5,0.0106650387819592
2018,Mar,M,CHARLIE,292,6,0.0104854926745188
2018,Mar,M,JACOB,292,6,0.0104854926745188
2018,Mar,M,LEO,283,8,0.0101623096811261
2018,Mar,M,ARTHUR,282,9,0.010126400459638
2018,Mar,M,WILLIAM,271,10,0.00973139902326917
2018,Mar,M,,27848,0,1
2018,Apr,M,OLIVER,453,1,0.0167177178285419
2018,Apr,M,GEORGE,428,2,0.0157951064693509
2018,Apr,M,HARRY,362,3,0.0133594124810865
2018,Apr,M,NOAH,358,4,0.0132117946636159
2018,Apr,M,MUHAMMAD,307,5,0.0113296674908662
2018,Apr,M,JACK,305,6,0.0112558585821309
2018,Apr,M,ARTHUR,298,7,0.0109975274015574
2018,Apr,M,LEO,292,8,0.0107761006753515
2018,Apr,M,CHARLIE,279,9,0.0102963427685722
2018,Apr,M,THOMAS,274,10,0.010111820496734
2018,Apr,M,,27097,0,1
2018,May,M,OLIVER,458,1,0.015690304898938
2018,May,M,GEORGE,454,2,0.0155532716683796
2018,May,M,HARRY,377,3,0.0129153819801302
2018,May,M,NOAH,370,4,0.012675573826653
2018,May,M,ARTHUR,345,5,0.0118191161356629
2018,May,M,JACK,333,6,0.0114080164439877
2018,May,M,JACOB,326,7,0.0111682082905104
2018,May,M,OSCAR,313,8,0.0107228502911956
2018,May,M,LEO,309,9,0.0105858170606372
2018,May,M,CHARLIE,288,10,0.00986639260020555
2018,May,M,,29190,0,1
2018,Jun,M,OLIVER,433,1,0.015318757517866
2018,Jun,M,GEORGE,424,2,0.0150003537819288
2018,Jun,M,NOAH,372,3,0.0131606877520696
2018,Jun,M,HARRY,357,4,0.012630014858841
2018,Jun,M,ARTHUR,319,5,0.0112856435293285
2018,Jun,M,JACK,318,6,0.0112502653364466
2018,Jun,M,LEO,313,7,0.0110733743720371
2018,Jun,M,MUHAMMAD,304,8,0.0107549706360999
2018,Jun,M,THOMAS,302,9,0.0106842142503361
2018,Jun,M,CHARLIE,295,10,0.0104365669001627
2018,Jun,M,,28266,0,1
2018,Jul,M,OLIVER,482,1,0.0164286444664099
2018,Jul,M,HARRY,422,2,0.0143835849892634
2018,Jul,M,GEORGE,398,3,0.0135655611984049
2018,Jul,M,LEO,358,4,0.0122021882136405
2018,Jul,M,JACK,352,5,0.0119976822659259
2018,Jul,M,NOAH,341,6,0.0116227546951157
2018,Jul,M,ARTHUR,332,7,0.0113159957735437
2018,Jul,M,MUHAMMAD,310,8,0.0105661406319234
2018,Jul,M,JACOB,298,9,0.0101571287364941
2018,Jul,M,OSCAR,290,10,0.00988445413954122
2018,Jul,M,,29339,0,1
2018,Aug,M,OLIVER,487,1,0.0167204559500103
2018,Aug,M,GEORGE,415,2,0.0142484378218774
2018,Aug,M,LEO,411,3,0.0141111034814255
2018,Aug,M,HARRY,386,4,0.0132527638536016
2018,Aug,M,JACK,344,5,0.0118107532788574
2018,Aug,M,NOAH,341,6,0.0117077525235185
2018,Aug,M,MUHAMMAD,330,7,0.011330083087276
2018,Aug,M,ARTHUR,322,8,0.0110554144063723
2018,Aug,M,OSCAR,292,9,0.0100254068529836
2018,Aug,M,CHARLIE,290,10,0.00995673968275768
2018,Aug,M,,29126,0,1
2018,Sep,M,OLIVER,484,1,0.0166925331953785
2018,Sep,M,GEORGE,451,2,0.0155544059320573
2018,Sep,M,HARRY,362,3,0.0124849111915848
2018,Sep,M,JACK,352,4,0.0121400241420935
2018,Sep,M,NOAH,349,5,0.0120365580272461
2018,Sep,M,LEO,343,6,0.0118296257975513
2018,Sep,M,ARTHUR,309,7,0.0106570098292809
2018,Sep,M,OSCAR,295,8,0.0101741679599931
2018,Sep,M,CHARLIE,279,9,0.00962234868080703
2018,Sep,M,HENRY,273,10,0.00941541645111226
2018,Sep,M,,28995,0,1
2018,Oct,M,OLIVER,439,1,0.0150994015271376
2018,Oct,M,GEORGE,421,2,0.0144802916695329
2018,Oct,M,HARRY,386,3,0.0132764669464126
2018,Oct,M,JACK,371,4,0.0127605420650753
2018,Oct,M,NOAH,360,5,0.0123821971520947
2018,Oct,M,ARTHUR,331,6,0.0113847423815093
2018,Oct,M,LEO,315,7,0.0108344225080828
2018,Oct,M,MUHAMMAD,306,8,0.0105248675792805
2018,Oct,M,JACOB,290,9,0.00997454770585403
2018,Oct,M,CHARLIE,283,10,0.00973378276122996
2018,Oct,M,,29074,0,1
2018,Nov,M,OLIVER,423,1,0.0152917359554624
2018,Nov,M,GEORGE,408,2,0.0147494758151977
2018,Nov,M,JACK,384,3,0.0138818595907743
2018,Nov,M,HARRY,351,4,0.0126888872821922
2018,Nov,M,NOAH,342,5,0.0123635311980334
2018,Nov,M,MUHAMMAD,303,6,0.0109536548333454
2018,Nov,M,ARTHUR,297,7,0.0107367507772395
2018,Nov,M,LEO,292,8,0.0105559973971513
2018,Nov,M,CHARLIE,284,9,0.0102667919890102
2018,Nov,M,THOMAS,277,10,0.0100137372568867
2018,Nov,M,,27662,0,1
2018,Dec,M,OLIVER,393,1,0.0142992286421191
2018,Dec,M,GEORGE,382,2,0.0138989957793625
2018,Dec,M,HARRY,382,2,0.0138989957793625
2018,Dec,M,NOAH,361,4,0.0131349148595547
2018,Dec,M,MUHAMMAD,329,5,0.0119706010769902
2018,Dec,M,ARTHUR,322,6,0.0117159074370543
2018,Dec,M,OSCAR,315,7,0.0114612137971183
2018,Dec,M,JACK,305,8,0.0110973657400669
2018,Dec,M,CHARLIE,293,9,0.0106607480716053
2018,Dec,M,HENRY,273,10,0.00993305195750255
2018,Dec,M,,27484,0,1
2018,Jan,F,OLIVIA,388,1,0.014152836038665
2018,Jan,F,AMELIA,375,2,0.0136786430786066
2018,Jan,F,ISLA,305,3,0.0111252963706
2018,Jan,F,AVA,263,4,0.0095932883457961
2018,Jan,F,EMILY,263,4,0.0095932883457961
2018,Jan,F,SOPHIA,219,6,0.00798832755790626
2018,Jan,F,ELLA,210,7,0.0076600401240197
2018,Jan,F,GRACE,195,8,0.00711289440087543
2018,Jan,F,EVIE,191,9,0.00696698887470363
2018,Jan,F,CHARLOTTE,188,10,0.00685755973007478
2018,Jan,F,,27415,0,1
2018,Feb,F,OLIVIA,347,1,0.0144300744375598
2018,Feb,F,AMELIA,309,2,0.0128498357383457
2018,Feb,F,ISLA,250,3,0.0103963072316713
2018,Feb,F,AVA,249,4,0.0103547220027446
2018,Feb,F,EMILY,191,5,0.00794277872499688
2018,Feb,F,CHARLOTTE,179,6,0.00744375597787666
2018,Feb,F,MIA,175,7,0.00727741506216992
2018,Feb,F,POPPY,175,7,0.00727741506216992
2018,Feb,F,SOPHIA,174,9,0.00723582983324323
2018,Feb,F,ISABELLA,170,10,0.00706948891753649
2018,Feb,F,,24047,0,1
2018,Mar,F,OLIVIA,370,1,0.0142160064548354
2018,Mar,F,AMELIA,330,2,0.0126791408921505
2018,Mar,F,AVA,246,3,0.00945172321051216
2018,Mar,F,ISLA,236,4,0.00906750681984093
2018,Mar,F,EMILY,207,5,0.00795327928689438
2018,Mar,F,SOPHIA,202,6,0.00776117109155877
2018,Mar,F,GRACE,200,7,0.00768432781342452
2018,Mar,F,ISABELLA,195,8,0.00749221961808891
2018,Mar,F,SOPHIE,193,9,0.00741537633995466
2018,Mar,F,POPPY,188,10,0.00722326814461905
2018,Mar,F,,26027,0,1
2018,Apr,F,OLIVIA,385,1,0.0150732127476314
2018,Apr,F,AMELIA,300,2,0.0117453605825699
2018,Apr,F,AVA,255,3,0.0099835564951844
2018,Apr,F,EMILY,241,4,0.00943543966799781
2018,Apr,F,MIA,218,5,0.00853496202333412
2018,Apr,F,SOPHIA,211,6,0.00826090360974082
2018,Apr,F,GRACE,206,7,0.00806514760003132
2018,Apr,F,ISLA,204,8,0.00798684519614752
2018,Apr,F,ELLA,195,9,0.00763448437867043
2018,Apr,F,ISABELLA,193,10,0.00755618197478663
2018,Apr,F,,25542,0,1
2018,May,F,OLIVIA,400,1,0.0145937465795906
2018,May,F,AMELIA,327,2,0.0119303878288154
2018,May,F,AVA,266,3,0.00970484147542778
2018,May,F,ISLA,232,4,0.00846437301616257
2018,May,F,MIA,229,5,0.00835491991681564
2018,May,F,ISABELLA,220,6,0.00802656061877486
2018,May,F,EMILY,214,7,0.007807654420081
2018,May,F,SOPHIA,211,8,0.00769820132073407
2018,May,F,ELLA,208,9,0.00758874822138714
2018,May,F,LILY,196,10,0.00715093582399942
2018,May,F,,27409,0,1
2018,Jun,F,OLIVIA,420,1,0.0157291588645045
2018,Jun,F,AMELIA,339,2,0.0126956782263501
2018,Jun,F,AVA,262,3,0.00981199910119092
2018,Jun,F,ISLA,239,4,0.00895064040146805
2018,Jun,F,EMILY,238,5,0.00891319002321924
2018,Jun,F,ELLA,218,6,0.00816418245824283
2018,Jun,F,SOPHIA,204,7,0.00763987716275934
